NCO_2015_Code,NCO_2004_Code,NCO_Job_Title,ONET_Code,ONET_Job_Title,Match_Score,LM_AIOE_Raw,AI_Automatability,AI_Exposure_Category,Match_Type
2131.01,2211.1,"Biologist, General",19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.02,2211.15,Marine Biologist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.03,2211.2,Cytologist,19-1029.04,Biologists,80,0.883,72.4074074074074,Medium-High,base_soc
2131.04,2211.35,"Botanist, General",19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.05,2211.37,Economic Botanist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.06,2211.4,Plant Breeder,19-1029.04,Biologists,80,0.883,72.4074074074074,Medium-High,base_soc
2131.07,2211.5,Mycologist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.08,2211.55,Algologist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.09,2211.6,"Zoologist, General",19-1023.00,Zoologists and Wildlife Biologists,95,0.327,57.698412698412696,Medium-High,direct
2131.1,2211.65,Entomologist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2131.11,2211.7,Parasitologist,19-1029.04,Biologists,80,0.883,72.4074074074074,Medium-High,base_soc
2131.12,2211.85,Bacteriologist,19-1029.04,Biologists,80,0.883,72.4074074074074,Medium-High,base_soc
2131.13,2212.1,"Chemist, Biological",19-2031.00,Chemists,95,0.327,57.698412698412696,Medium-High,direct
2131.14,2212.2,"Chemist, Food",19-2031.00,Chemists,95,0.327,57.698412698412696,Medium-High,direct
2131.15,2212.7,Plant Pathologist,19-1029.04,Biologists,80,0.883,72.4074074074074,Medium-High,base_soc
2131.18,2212.8,Plant Physiologist,19-1029.04,Biologists,80,0.883,72.4074074074074,Medium-High,base_soc
2131.99,2211.9,"Biologists, Botanists, Zoologists and Related",19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2132.01,2213.1,Agronomist,19-1013.00,Soil and Plant Scientists,95,0.609,65.15873015873015,Medium-High,direct
2132.02,2213.2,Horticulturist,19-1013.00,Soil and Plant Scientists,95,0.609,65.15873015873015,Medium-High,direct
2132.03,2213.3,Soil Scientist,19-1031.00,Conservation Scientists,80,0.074,51.00529100529101,Medium-High,direct
2132.04,2213.4,Soil Conservationist,19-1031.00,Conservation Scientists,80,0.074,51.00529100529101,Medium-High,direct
2132.05,2213.5,Silviculturist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2132.06,2213.6,Wood Anatomist,19-1031.00,Conservation Scientists,80,0.074,51.00529100529101,Medium-High,direct
2132.07,2213.7,Dairy Scientist,19-1031.00,Conservation Scientists,80,0.074,51.00529100529101,Medium-High,direct
2132.08,2213.8,Poultry Scientist,19-1031.00,Conservation Scientists,80,0.074,51.00529100529101,Medium-High,direct
2132.09,2211.8,Pisciculturist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2132.1,3213.1,"Farm Overseer, Crop Production",19-1031.00,Conservation Scientists,80,0.074,51.00529100529101,Medium-High,direct
2132.99,2213.9,"Agronomists and Related Professionals, Other",19-1013.00,Soil and Plant Scientists,95,0.609,65.15873015873015,Medium-High,direct
2133.01,2211.25,Ecologist,19-2041.03,Industrial Ecologists,95,0.87,72.06349206349206,Medium-High,base_soc
2133.02,2211.27,Environment Scientist (Including Health),19-2041.00,"Environmental Scientists and Specialists, Including Health",80,0.87,72.06349206349206,Medium-High,direct
2133.03,2211.3,Taxonomist,19-2041.00,"Environmental Scientists and Specialists, Including Health",80,0.87,72.06349206349206,Medium-High,direct
2133.04,2211.45,Paleobotanist,19-1029.04,Biologists,95,0.883,72.4074074074074,Medium-High,base_soc
2141.01,2149.1,"Works Inspector, Engineering/Inspection",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.02,2149.15,Instrument Engineer/Instrumentation Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.03,2149.76,Industrial Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.0301,,Industrial Engineer Executive,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.04,2149.77,Packaging Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.05,2149.78,Planning Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.0501,,Production Planning & Control Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.06,2149.8,Methods Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.08,2149.84,Engineering Estimator/Estimation Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.09,2149.18,Agricultural Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.1,2149.2,Textile Technologist,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.11,2149.23,Nuclear Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.12,2149.25,Jute Technologist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.13,2149.3,Fibre Technologist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.14,2149.35,Spinning Master,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.15,2149.4,Weaving Master,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.16,2149.45,Dyeing and Bleaching Master (Textiles),17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.17,2149.5,Printing Master (Textile),17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.18,2149.55,Sugar Technologist,19-1012.00,Food Scientists and Technologists,95,0.573,64.2063492063492,Medium-High,direct
2141.19,2149.57,Dairy Technologist,19-1012.00,Food Scientists and Technologists,95,0.573,64.2063492063492,Medium-High,direct
2141.2,2149.6,Wood Technologist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.21,2149.65,Leather Technologist,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.22,2149.7,Glass Technologist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.23,2149.72,Ceramic Technologist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.24,2149.74,Printing Technologist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2141.25,2149.85,Safety Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2141.26,2149.86,Occupational Health and Safety Specialist,17-2112.00,Industrial Engineers,80,0.905,72.98941798941799,Medium-High,direct
2142.01,2142.1,"Civil Engineer, General",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.02,2142.2,"Civil Engineer, Building",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.03,2142.3,"Civil Engineer, Structural",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.0301,,Plumbing Site Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.04,2142.4,"Civil Engineer, Irrigation",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.05,2142.45,Hydraulic Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.0501,,Fire Protection Systems Design Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.06,2142.5,"Civil Engineer, Highways and Roads",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.07,2142.6,"Civil Engineer, Railways",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.08,2142.65,Airport Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.09,2142.7,"Civil Engineer, Public Health",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2142.0901,,Public Health System Design Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.1,2142.72,"Engineer, Waterworks",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.1001,,Groundwater Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2142.1002,,Wastewater Systems Design,17-2051.00,Civil Engineers,80,0.927,73.57142857142857,Medium-High,direct
2142.99,2142.9,"Civil Engineers, Other",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
2143.01,2149.05,Solar Energy System Designer,17-2081.00,Environmental Engineers,80,1.044,76.66666666666667,High,direct
2143.02,2149.17,Bio-Medical Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2143.03,2149.22,Radiation Protection Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2143.04,2149.87,"Waste Management Engineer, Radioactive",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2143.05,2149.88,Pollution Control Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.01,2145.1,"Mechanical Engineer, General",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.0101,,Process Design Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.0102,,Process Try-Out Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.0103,,Process Try-Out Technician,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0104,,Process Validation Executive,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0105,,"Manager, Process Engineering",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.0106,,Manager – Product Lifecycle Management,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.02,2145.15,"Designer, Machine",17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0201,,Designer - Mechanical,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.03,2145.2,Tool Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.0301,,Equipment Designer,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0401,2145.25,"Mechanical Engineer, Production",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.0402,,Product Conceptualization Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.0403,,Production Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.05,2145.3,"Mechanical Engineer, Structural",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.06,2145.35,"Mechanical Engineer, Maintenance",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.0601,,Service Engineer – Breakdown Service,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.07,2145.4,"Mechanical Engineer, Automobile",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.0701,,Prototyping Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.08,2145.42,Automobile Designer,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0801,,Product Design Manager,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0802,,Modeller,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.0803,,Product Design Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.0804,,Prototyping Manager,17-2141.00,Mechanical Engineers,80,0.678,66.98412698412697,Medium-High,direct
2144.09,2145.45,"Mechanical Engineer, Aeronautical",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.1,2145.5,"Mechanical Engineer, Marine",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.11,2145.55,"Architect, Naval",17-1011.00,"Architects, Except Landscape and Naval",95,0.61,65.18518518518518,Medium-High,direct
2144.12,2145.6,"Mechanical Engineer, Air-Conditioning",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2144.1301,,Layout Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.1302,,Industrial Engineer (Workstation,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.1401,,Service Engineer – Installation,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.1402,,Service Engineer – Installation and,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2144.99,2145.9,"Mechanical Engineers, Other",17-2141.00,Mechanical Engineers,95,0.678,66.98412698412697,Medium-High,direct
2145.01,2146.1,"Chemical Engineer, General",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.02,2146.2,"Designer, Chemical Engineering",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.03,2146.3,"Chemical Engineer, Paints and Varnish",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.04,2146.35,"Chemical Engineer, Drugs and Acids",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.05,2146.4,"Chemical Engineer, Petroleum",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.06,2146.45,"Chemical Engineer, Fertilizers",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.07,2146.5,"Chemical Engineer, Food",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.08,2146.55,"Technologist, Food/Chemical Engineer",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2145.09,2146.6,"Technologist, Fuel",17-2041.00,Chemical Engineers,80,0.906,73.01587301587301,Medium-High,direct
2145.1,2146.62,Oil Technologist,17-2041.00,Chemical Engineers,80,0.906,73.01587301587301,Medium-High,direct
2145.11,2146.68,"Technologist, Paper",17-2041.00,Chemical Engineers,80,0.906,73.01587301587301,Medium-High,direct
2145.12,2146.7,"Technologist, Alcohol",17-2041.00,Chemical Engineers,80,0.906,73.01587301587301,Medium-High,direct
2145.13,2146.8,"Technologist, Rubber",17-2041.00,Chemical Engineers,80,0.906,73.01587301587301,Medium-High,direct
2145.14,2146.85,"Technologist, Plastics",17-2041.00,Chemical Engineers,80,0.906,73.01587301587301,Medium-High,direct
2145.99,2146.9,"Chemical Engineers and Technologists, Other",17-2041.00,Chemical Engineers,95,0.906,73.01587301587301,Medium-High,direct
2146.01,2147.1,"Mining Engineer, General",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2146.02,2147.2,"Mining Engineer, Non-Metals",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2146.03,2147.25,"Mining Engineer, Metal",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2146.04,2147.3,"Mining Engineer, Petroleum and Gas",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2146.05,2147.4,"Metallurgist, Extractive",17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",80,1.031,76.32275132275132,High,direct
2146.0501,,Manager Heat Treatment/Metallurgist,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",80,1.031,76.32275132275132,High,direct
2146.06,2147.5,"Metallurgists, Adaptive",17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",80,1.031,76.32275132275132,High,direct
2146.99,2147.9,"Mining Engineers, Metallurgists and Related",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
2149.01,2149.9,"Engineers and Related Technologists, Other",17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
